org_slf4j_slf4j-log4j12_1.7.12_slf4j-log4j12-1.7.12.jar;27
com_lihaoyi_requests_2.12_0.1.7_requests_2.12-0.1.7.jar;33
com_machinepublishers_jbrowserdriver_1.0.1_jbrowserdriver-1.0.1.jar;46
com_lucidworks_banana_1.5.1_banana-1.5.1.war;0
org_seleniumhq_selenium_selenium-java_3.141.59_selenium-java-3.141.59.jar;0
org_apache_tika_tika-parsers_1.14_tika-parsers-1.14.jar;136
org_apache_spark_spark-core_2.11_1.6.1_spark-core_2.11-1.6.1.jar;779
org_yaml_snakeyaml_1.17_snakeyaml-1.17.jar;10
org_springframework_boot_spring-boot-starter-test_1.5.7.RELEASE_spring-boot-starter-test-1.5.7.RELEASE.jar;0
javax_ws_rs_javax.ws.rs-api_2.0.1_javax.ws.rs-api-2.0.1.jar;18
org_hibernate_javax_persistence_hibernate-jpa-2.1-api_1.0.0.Final_hibernate-jpa-2.1-api-1.0.0.Final.jar;1
org_springframework_boot_spring-boot-starter-undertow_1.5.7.RELEASE_spring-boot-starter-undertow-1.5.7.RELEASE.jar;0
javax_enterprise_cdi-api_1.2_cdi-api-1.2.jar;0
org_apache_commons_commons-lang3_3.3.2_commons-lang3-3.3.2.jar;47
org_springframework_boot_spring-boot-starter-web_1.5.7.RELEASE_spring-boot-starter-web-1.5.7.RELEASE.jar;0
org_slf4j_jcl-over-slf4j_1.7.5_jcl-over-slf4j-1.7.5.jar;21
com_google_guava_guava_23.0_guava-23.0.jar;60
com_google_code_gson_gson_2.7_gson-2.7.jar;3
io_swagger_swagger-jersey2-jaxrs_1.5.4_swagger-jersey2-jaxrs-1.5.4.jar;0
io_jsonwebtoken_jjwt_0.7.0_jjwt-0.7.0.jar;4
org_apache_kafka_kafka_2.10_0.10.0.1_kafka_2.10-0.10.0.1.jar;127
org_glassfish_web_javax.el_2.2.4_javax.el-2.2.4.jar;10
org_springframework_boot_spring-boot-starter-aop_1.5.7.RELEASE_spring-boot-starter-aop-1.5.7.RELEASE.jar;0
org_hibernate_hibernate-core_5.2.11.Final_hibernate-core-5.2.11.Final.jar;456
io_swagger_swagger-annotations_1.5.4_swagger-annotations-1.5.4.jar;0
org_springframework_boot_spring-boot-starter-jersey_1.5.7.RELEASE_spring-boot-starter-jersey-1.5.7.RELEASE.jar;0
org_springframework_boot_spring-boot-starter-actuator_1.5.7.RELEASE_spring-boot-starter-actuator-1.5.7.RELEASE.jar;0
com_lmax_disruptor_3.3.6_disruptor-3.3.6.jar;3
org_slf4j_log4j-over-slf4j_1.7.5_log4j-over-slf4j-1.7.5.jar;11
org_flywaydb_flyway-core_3.2.1_flyway-core-3.2.1.jar;120
com_hazelcast_hazelcast-hibernate52_1.2.2_hazelcast-hibernate52-1.2.2.jar;2
ch_qos_logback_logback-classic_1.1.3_logback-classic-1.1.3.jar;42
joda-time_joda-time_2.5_joda-time-2.5.jar;22
org_postgresql_postgresql_9.4-1201-jdbc4_postgresql-9.4-1201-jdbc4.jar;101
